,0
6110,-0.11601025
6111,-0.07177725
6112,-0.0061689066
6113,0.07113214
6114,0.103727974
6115,0.070133224
6116,-0.024034265
6117,-0.0528898
6118,-0.014414973
6119,0.036435604
6120,0.043613333
6121,-0.011298854
6122,-0.10756659
6123,-0.1290711
6124,-0.052424956
6125,0.018162163
6126,-0.0018898479
6127,-0.0385508
6128,-0.019551296
6129,-0.019174933
6130,-0.014112989
6131,-0.017882109
6132,0.020289525
6133,0.050551612
6134,0.047775555
6135,0.04699621
6136,0.08546911
6137,0.17511472
6138,0.1937834
6139,0.12819536
6140,0.010709883
6141,-0.036013033
6142,0.019865237
6143,0.07468779
6144,0.062289458
6145,0.00043768127
6146,-0.03854838
6147,0.0016809731
6148,0.05458034
6149,0.13059899
6150,0.19665042
6151,0.2156107
6152,0.21017909
6153,0.16542217
6154,0.14810483
6155,0.1646538
6156,0.13875549
6157,0.053272627
6158,-0.026066663
6159,-0.016208623
6160,0.0719693
6161,0.11106583
6162,0.05905614
6163,-0.012903538
6164,-0.015577182
6165,-0.016185194
6166,-0.04231584
6167,-0.072615124
6168,-0.07509169
6169,0.0005665299
6170,0.10406152
6171,0.14591454
6172,0.14599212
6173,0.0988924
6174,0.03985583
6175,-0.014234931
6176,-0.066003405
6177,-0.07553628
6178,-0.053672288
6179,-0.008826179
6180,-0.045543544
6181,-0.12720133
6182,-0.18381031
6183,-0.21307498
6184,-0.19920565
6185,-0.16589648
6186,-0.09693088
6187,-0.012791349
6188,0.014864825
6189,-0.006493201
6190,-0.08353557
6191,-0.14604807
6192,-0.1410624
6193,-0.11109528
6194,-0.08288983
6195,-0.081313744
6196,-0.06524189
6197,-0.045038976
6198,-0.017385269
6199,-0.035911787
6200,-0.10118918
6201,-0.10312801
6202,-0.058601175
6203,-0.05836873
6204,-0.10002722
6205,-0.15031613
6206,-0.15895478
6207,-0.14159776
6208,-0.14398995
6209,-0.13822758
6210,-0.10958043
6211,-0.03625521
6212,0.010615208
6213,0.07118447
6214,0.08466916
6215,0.04640162
6216,-0.01559664
6217,-0.05859381
6218,-0.06901314
6219,-0.043356013
6220,0.036740433
6221,0.06817129
6222,-0.00046704666
6223,-0.084500045
6224,-0.11277345
6225,-0.079450816
6226,-0.028458921
6227,-0.059125897
6228,-0.014437068
6229,0.04161644
6230,0.13426615
6231,0.1413183
6232,0.026876513
6233,-0.05994145
6234,-0.07336865
6235,0.019366175
6236,0.05648524
6237,0.04267274
6238,0.0014894883
6239,-0.020511039
6240,-0.005856453
6241,-0.01831672
6242,-0.024509171
6243,0.054130495
6244,0.14323995
6245,0.15279572
6246,0.07751745
6247,0.03830393
6248,0.042673916
6249,0.101700895
6250,0.13465653
6251,0.097742096
6252,0.052521896
6253,0.033996638
6254,0.06964544
6255,0.06914208
6256,0.09973474
6257,0.084864035
6258,0.058609188
6259,0.025869057
6260,0.021304615
6261,0.059090614
6262,0.134202
6263,0.21443985
6264,0.2104781
6265,0.1555604
6266,0.0778037
6267,0.06483105
6268,0.009959009
6269,0.020050706
6270,0.06994599
6271,0.1294799
6272,0.1436813
6273,0.09091005
6274,0.066088036
6275,0.013798094
6276,-0.015466314
6277,-0.07123469
6278,-0.07686995
6279,0.030343862
6280,0.17295732
6281,0.19321844
6282,0.08929941
6283,-0.06439685
6284,-0.16155434
6285,-0.15236226
6286,-0.06691336
6287,0.01416478
6288,0.011076312
6289,-0.059391275
6290,-0.18951716
6291,-0.20163247
6292,-0.12749879
6293,-0.018558744
6294,-0.008647496
6295,-0.064376704
6296,-0.0899917
6297,-0.04945881
6298,-0.0064821425
6299,-0.05797831
6300,-0.08794634
6301,-0.06715069
6302,0.03616362
6303,0.08622699
6304,0.021482693
6305,-0.117348336
6306,-0.19975384
6307,-0.21864761
6308,-0.19028154
6309,-0.17615421
6310,-0.1254077
6311,-0.110862195
6312,-0.12550943
6313,-0.12660256
6314,-0.081145205
6315,0.02175778
6316,0.022823952
6317,-0.0415643
6318,-0.12442639
6319,-0.11251537
6320,-0.026059506
6321,0.08162015
6322,0.07565279
6323,0.027255435
6324,-0.0192959
6325,-0.0008650413
6326,0.00011588454
6327,-0.04303854
6328,-0.084631994
6329,-0.12663242
6330,-0.1260649
6331,-0.11343727
6332,-0.038145557
6333,0.071061425
6334,0.1176757
6335,0.047812242
6336,-0.019002084
6337,0.001812694
6338,0.090796046
6339,0.13893917
6340,0.12080206
6341,0.020866785
6342,-0.0032958472
6343,0.019433817
6344,-0.01002783
6345,-0.068928674
6346,-0.13896327
6347,-0.09258297
6348,-0.009519419
6349,0.06302893
6350,0.08877269
6351,0.15521614
6352,0.2003886
6353,0.18597437
6354,0.22671665
6355,0.22171889
6356,0.2346246
6357,0.18299258
6358,0.100559905
6359,0.07099118
6360,0.069784395
6361,0.07827889
6362,0.033208948
6363,-0.083099484
6364,-0.12186737
6365,-0.055522036
6366,0.07595919
6367,0.15425785
6368,0.14097832
6369,0.18535867
6370,0.21130612
6371,0.264397
6372,0.19850613
6373,0.11917638
6374,0.101265654
6375,0.102928475
6376,0.07006785
6377,0.03265134
6378,0.005604482
6379,0.01735232
6380,0.03829905
6381,-0.027791234
6382,-0.04948557
6383,-0.003682856
6384,0.09564325
6385,0.13919757
6386,0.101501666
6387,-0.03523705
6388,-0.06252111
6389,-0.039473094
6390,0.016256155
6391,0.022993598
6392,0.042546205
6393,0.09085924
6394,0.046769254
6395,-0.04408716
6396,-0.11399642
6397,-0.08490211
6398,-0.11530927
6399,-0.15783751
6400,-0.1785357
6401,-0.11463086
6402,-0.022862736
6403,0.024992822
6404,0.0005540858
6405,-0.012394697
6406,0.06380572
6407,0.16512181
6408,0.09041693
6409,-0.07285325
6410,-0.18041842
6411,-0.17735285
6412,-0.083336025
6413,-0.06960314
6414,-0.12611544
6415,-0.16654502
6416,-0.14399005
6417,-0.10400505
6418,-0.045865502
6419,0.009224768
6420,0.022050997
6421,-0.08947453
6422,-0.19348174
6423,-0.17388257
6424,-0.030943308
6425,0.06290004
6426,0.03373364
6427,-0.054174602
6428,-0.08111397
6429,-0.053811494
6430,-0.084216245
6431,-0.10606451
6432,-0.1152443
6433,-0.068515606
6434,-0.019492505
6435,0.013588989
6436,0.0061487937
6437,-0.01086417
6438,0.0074960915
6439,-0.02989726
6440,-0.08912204
6441,-0.054273143
6442,0.07968815
6443,0.14861672
6444,0.03928546
6445,-0.09373301
6446,-0.12871331
6447,-0.06563094
6448,0.012326217
6449,0.056661997
6450,0.07385614
6451,0.08194747
6452,0.10297228
6453,0.13916562
6454,0.14612928
6455,0.07678132
6456,0.013549414
6457,-0.004518671
6458,0.07159903
6459,0.15650083
6460,0.19572654
6461,0.13735951
6462,0.055018693
6463,0.071620926
6464,0.14454888
6465,0.25025326
6466,0.19741713
6467,0.051110387
6468,-0.07321942
6469,-0.12662683
6470,-0.027881866
6471,0.10714973
6472,0.20009433
6473,0.18079428
6474,0.101245776
6475,0.12032364
6476,0.23728846
6477,0.35827807
6478,0.32032385
6479,0.09803567
6480,-0.047938623
6481,-0.050564013
6482,0.06782347
6483,0.18152693
6484,0.10525755
6485,-0.0668275
6486,-0.17512515
6487,-0.11598787
6488,0.0073019094
6489,0.09789361
6490,0.11618181
6491,0.13714471
6492,0.15048033
6493,0.1353752
6494,0.08051845
6495,0.014523609
6496,-0.051814992
6497,-0.14645715
6498,-0.1538737
6499,-0.10387686
6500,-0.005486207
6501,0.019988174
6502,-0.015386348
6503,-0.06699296
6504,-0.066202685
6505,-0.011821113
6506,0.026861016
6507,0.037344664
6508,0.06842074
6509,0.08304448
6510,0.027614927
6511,-0.05117741
6512,-0.17446569
6513,-0.17408544
6514,-0.14861694
6515,-0.09679352
6516,-0.105344884
6517,-0.11496354
6518,-0.050623704
6519,-0.07443865
6520,-0.10712187
6521,-0.1936569
6522,-0.2176575
6523,-0.16576624
6524,-0.0780904
6525,-0.031397816
6526,0.010702161
6527,0.03702577
6528,0.04939785
6529,0.060062498
6530,0.040654186
6531,0.02948401
6532,-0.03920284
6533,-0.14519489
6534,-0.22752115
6535,-0.15935685
6536,-0.04262909
6537,0.08180013
6538,0.08239269
6539,-0.07223648
6540,-0.26064765
6541,-0.2937323
6542,-0.12732437
6543,0.0764527
6544,0.18480931
6545,0.15848802
6546,0.098603725
6547,0.06168941
6548,0.06283971
6549,-0.034882255
6550,-0.11471591
6551,-0.13200355
6552,-0.05199476
6553,0.15308857
6554,0.25551122
6555,0.1964022
6556,0.0010805917
6557,-0.18436824
6558,-0.15057683
6559,-0.043900065
6560,0.09578658
6561,0.15707459
6562,0.1155816
6563,0.085608974
6564,0.060806785
6565,0.096653394
6566,0.1198973
6567,0.1609851
6568,0.15219954
6569,0.13042293
6570,0.08671994
6571,0.09628746
6572,0.09911494
6573,0.042511467
6574,-0.00371245
6575,-0.11785786
6576,-0.09568294
6577,-0.0021853135
6578,0.122617915
6579,0.24058919
6580,0.23054233
6581,0.18636723
6582,0.13461295
6583,0.1230987
6584,0.14518884
6585,0.10115926
6586,0.059439827
6587,0.062477842
6588,0.120632075
6589,0.17261897
6590,0.11739755
6591,-0.0140356105
6592,-0.19914934
6593,-0.21852909
6594,-0.108236454
6595,-0.009047171
6596,0.07203174
6597,0.06329896
6598,0.10238397
6599,0.08117122
6600,0.048076462
6601,0.012841287
6602,-0.010574646
6603,0.06600671
6604,0.050484173
6605,0.054267183
6606,0.0050777867
6607,-0.023615973
6608,-0.041051943
6609,-0.110621326
6610,-0.17182457
6611,-0.19386728
6612,-0.11082982
6613,-0.025341665
6614,-0.045034826
6615,-0.097457506
6616,-0.09574191
6617,-0.05415454
6618,0.022101933
6619,0.00826141
6620,0.01984317
6621,0.029744972
6622,0.059167292
6623,0.0717131
6624,0.020821968
6625,-0.0164053
6626,-0.090509966
6627,-0.15362594
6628,-0.16914147
6629,-0.10199893
6630,-0.047471274
6631,-0.02088926
6632,-0.06639751
6633,-0.13533828
6634,-0.12043848
6635,-0.039222322
6636,0.063851215
6637,0.08541963
6638,0.06921933
6639,0.019511323
6640,0.00011177871
6641,0.050344132
6642,0.043809753
6643,-0.0015796928
6644,-0.08373247
6645,-0.16372414
6646,-0.13907011
6647,-0.033415426
6648,0.0989
6649,0.114457235
6650,0.0041208966
6651,-0.11196956
6652,-0.09890938
6653,0.047073945
6654,0.13464805
6655,0.13543963
6656,0.0556684
6657,0.091438904
6658,0.15219663
6659,0.12030956
6660,0.028738063
6661,-0.09497642
6662,-0.10698555
6663,-0.027569288
6664,0.13363855
6665,0.14973259
6666,0.07835905
6667,-0.040611215
6668,-0.1558274
6669,-0.12779306
6670,-0.025389217
6671,0.14595029
6672,0.22027363
6673,0.22360197
6674,0.18909718
6675,0.17102166
6676,0.18207377
6677,0.15663782
6678,0.09352675
6679,0.012205396
6680,-0.0020149425
6681,0.0243177
6682,0.0820645
6683,0.09314117
6684,0.048171867
6685,-0.0740599
6686,-0.18752645
6687,-0.12966533
6688,0.052681662
6689,0.20850459
6690,0.19269443
6691,0.065346085
6692,-0.0069440473
6693,0.027969323
6694,0.113873154
6695,0.09871148
6696,-0.021701828
6697,-0.05613866
6698,-0.014883348
6699,0.06950967
6700,0.10410881
6701,0.022212816
6702,-0.065174095
6703,-0.15805204
6704,-0.16210702
6705,-0.11826828
6706,-0.033219982
6707,0.05082621
6708,0.022757627
6709,-0.03573745
6710,-0.05541651
6711,0.01748043
6712,0.039721258
6713,0.020463029
6714,-0.058464225
6715,-0.08608406
6716,-0.03467239
6717,0.044595975
6718,0.09086477
6719,-0.0052002934
6720,-0.113734916
6721,-0.21666081
6722,-0.1686529
6723,-0.04692867
6724,0.044946436
6725,0.10343906
6726,0.044366494
6727,-0.059682842
6728,-0.116101824
6729,-0.10020375
6730,-0.018495439
6731,0.037359323
6732,0.09143616
6733,0.1334195
6734,0.045678303
6735,-0.099855706
6736,-0.21216524
6737,-0.13066095
6738,0.015868297
6739,0.09946503
6740,0.12778148
6741,0.044750344
6742,0.044951916
6743,0.0456317
6744,0.027065292
6745,0.0055380734
6746,-0.09743424
6747,-0.12005837
6748,-0.076112635
6749,-0.002411441
6750,0.053727366
6751,0.04191946
6752,-0.030972036
6753,-0.09819687
6754,-0.063866384
6755,0.1635109
6756,0.3165101
6757,0.25554565
6758,0.072989665
6759,-0.12916438
6760,-0.075350374
6761,0.04925836
6762,0.15604997
6763,0.07955573
6764,-0.055986784
6765,-0.034964044
6766,0.0582518
6767,0.19473964
6768,0.18278743
6769,0.05935234
6770,-0.065941766
6771,-0.08373551
6772,0.020267332
6773,0.1564034
6774,0.20170833
6775,0.19082542
6776,0.058363028
6777,-0.026786996
6778,0.023167705
6779,0.09125792
6780,0.12591346
6781,0.01421384
6782,-0.03692117
6783,-0.012471203
6784,0.0520041
6785,0.10438775
6786,0.08282452
6787,0.05274992
6788,0.080505475
6789,0.13930382
6790,0.13983841
6791,0.066216744
6792,0.013256021
6793,-0.0130345635
6794,-0.014652445
6795,-0.0218513
6796,-0.058919895
6797,-0.05456186
6798,-0.025681999
6799,-0.0012320257
6800,-0.022951415
6801,-0.0013387523
6802,0.014679476
6803,0.006001064
6804,-0.014070858
6805,-0.035528403
6806,-0.036432568
6807,-0.007111715
6808,0.012362476
6809,-0.02650841
6810,-0.07167792
6811,-0.097960934
6812,-0.05324279
6813,-0.033945553
6814,-0.022000333
6815,-0.03414101
6816,-0.07927271
6817,-0.10556178
6818,-0.13294725
6819,-0.09390244
6820,-0.009707491
6821,0.020833971
6822,0.017150246
6823,-0.024502719
6824,-0.05107291
6825,-0.036633927
6826,-0.041411303
6827,-0.048495814
6828,-0.09621863
6829,-0.09416574
6830,-0.06710599
6831,-0.02718047
6832,0.020664936
6833,-0.009805703
6834,0.002779855
6835,-0.012498128
6836,-0.025563193
6837,-0.0146783115
6838,-0.046568315
6839,0.0030464649
6840,0.015835056
6841,0.051752754
6842,0.036268182
6843,-0.055667512
6844,-0.047655314
6845,0.0065359096
6846,0.08460885
6847,0.07289796
6848,0.008922829
6849,-0.05760975
6850,-0.06771877
6851,0.014275222
6852,0.07478923
6853,0.112596765
6854,0.08807851
6855,0.033857968
6856,0.0039037452
6857,0.039951283
6858,0.10422642
6859,0.07675711
6860,0.008798082
6861,-0.079542525
6862,-0.07312051
6863,0.007833977
6864,0.093117595
6865,0.08114662
6866,-0.010802982
6867,-0.04194039
6868,0.024929086
6869,0.12303397
6870,0.14660229
6871,0.100618094
6872,-0.011223225
6873,-0.007901665
6874,0.06687361
6875,0.14823319
6876,0.15746513
6877,0.052327976
6878,-0.054654907
6879,-0.08033909
6880,-0.020477269
6881,0.054809082
6882,0.08225675
6883,0.06980098
6884,0.0412585
6885,0.012209448
6886,0.024119401
6887,0.06273136
6888,0.111744106
6889,0.10131242
6890,0.081556335
6891,0.03720139
6892,0.019929193
6893,0.0046415487
6894,-0.019678421
6895,-0.023457745
6896,-0.054049034
6897,-0.0578099
6898,-0.055872638
6899,-0.044099934
6900,-0.0055510965
6901,0.02531859
6902,0.04601816
6903,0.02805617
6904,0.0036173754
6905,0.020665444
6906,0.011553851
6907,0.016327247
6908,-0.022123177
6909,-0.053285096
6910,-0.06825536
6911,-0.0713723
6912,-0.08058978
6913,-0.13480581
6914,-0.16421573
6915,-0.18214834
6916,-0.12557092
6917,-0.09068398
6918,-0.056805857
6919,-0.08589706
6920,-0.120334856
6921,-0.070820056
6922,-0.05081151
6923,-0.018056383
6924,-0.05354774
6925,-0.08096027
6926,-0.050458267
6927,-0.02095415
6928,-0.008937631
6929,-0.050812293
6930,-0.06503137
6931,-0.055670455
6932,-0.060244787
6933,-0.081874676
6934,-0.118717425
6935,-0.12085755
6936,-0.0674651
6937,0.011131884
6938,0.058808908
6939,0.077589095
6940,0.047005933
6941,0.058830775
6942,0.116753
6943,0.13758135
6944,0.12042954
6945,0.021398073
6946,-0.07469065
6947,-0.11647004
6948,-0.067978196
6949,0.040740307
6950,0.08211287
6951,0.020650143
6952,-0.07009975
6953,-0.11552995
6954,-0.023173532
6955,0.12258506
6956,0.22248963
6957,0.18800795
6958,0.0559083
6959,0.0041873963
6960,0.024349494
6961,0.14272857
6962,0.18176946
6963,0.15826817
6964,0.05356892
6965,-0.06883034
6966,-0.07481481
6967,-0.019905927
6968,0.07538899
6969,0.08720957
6970,0.026769139
6971,-0.034117684
6972,-0.02573427
6973,0.046706863
6974,0.121248476
6975,0.08535238
6976,0.03391008
6977,-0.018353535
6978,0.009932741
6979,0.07396435
6980,0.074917845
6981,0.07604097
6982,0.027783658
6983,0.040189862
6984,0.04507902
6985,0.054392293
6986,0.05191705
6987,0.0009696402
6988,-0.033350985
6989,-0.07472233
6990,-0.06869822
6991,-0.034261435
6992,0.0019790481
6993,0.016255235
6994,-0.005589927
6995,-0.009021168
6996,-0.030220095
6997,-0.015320376
6998,-0.0071957656
6999,-0.0035381832
7000,-0.0024527644
7001,-0.023131045
7002,-0.029046148
7003,-0.06827863
7004,-0.09874625
7005,-0.12118947
7006,-0.13116194
7007,-0.1284171
7008,-0.12533037
7009,-0.13534777
7010,-0.13508926
7011,-0.15428916
7012,-0.125938
7013,-0.08160209
7014,-0.03570168
7015,-0.03214512
7016,-0.08753416
7017,-0.12460287
7018,-0.1289801
7019,-0.094525136
7020,-0.07281259
7021,-0.08153614
7022,-0.1192619
7023,-0.10550118
7024,-0.08326841
7025,-0.05943443
7026,-0.08589594
7027,-0.11419454
7028,-0.111588486
7029,-0.101909034
7030,-0.074331775
7031,-0.018304287
7032,0.023428826
7033,0.046871457
7034,0.049658354
7035,-0.0055817845
7036,-0.019148326
7037,-0.0049696295
7038,0.045970827
7039,0.08488158
7040,0.08612856
7041,0.082916655
7042,0.054267704
7043,0.01664694
7044,-0.014776452
7045,-0.008062722
7046,0.022202337
7047,0.044722125
7048,0.083360925
7049,0.0919876
7050,0.10496542
7051,0.065746225
7052,0.05217484
7053,0.06489131
7054,0.09641235
7055,0.14136718
7056,0.08780836
7057,0.07356763
7058,0.06891823
7059,0.11437933
7060,0.13325338
7061,0.08578086
7062,0.04217073
7063,0.018365104
7064,0.05602548
7065,0.09292525
7066,0.09063763
7067,0.091294415
7068,0.10860528
7069,0.08903289
7070,0.060408946
7071,-0.004891891
7072,-0.029515963
7073,0.007893857
7074,0.042067595
7075,0.06847444
7076,0.0097185755
7077,-0.013106832
7078,-0.0050774394
7079,0.012458698
7080,0.029939333
7081,-0.007856049
7082,-0.037399407
7083,-0.012217082
7084,0.04616419
7085,0.06223766
7086,0.028424358
7087,-0.04485028
7088,-0.06415288
7089,-0.051464844
7090,-0.00078020006
7091,0.011158763
7092,-0.0124968365
7093,-0.036857143
7094,-0.0878506
7095,-0.10848754
7096,-0.1377658
7097,-0.1225412
7098,-0.09574791
7099,-0.076791264
7100,-0.08672207
7101,-0.124031514
7102,-0.13260758
7103,-0.11867942
7104,-0.09436463
7105,-0.10103859
7106,-0.10905725
7107,-0.1297022
7108,-0.11742324
7109,-0.117373936
7110,-0.14966127
7111,-0.20091604
7112,-0.23057996
7113,-0.1771605
7114,-0.13570035
7115,-0.05215139
7116,-0.06840788
7117,-0.12088337
7118,-0.16676736
7119,-0.18287346
7120,-0.1282754
7121,-0.08305971
7122,-0.008583554
7123,0.01820905
7124,0.045531455
7125,-0.0032885852
7126,-0.059187632
7127,-0.05442578
7128,0.0009661095
7129,0.09104063
7130,0.101832084
7131,0.054947365
7132,-0.0007698541
7133,0.008373517
7134,0.04678464
7135,0.0036959485
7136,-0.06721023
7137,-0.07219482
7138,-0.03741203
7139,0.046923894
7140,0.07860263
7141,0.07153042
7142,0.0854631
7143,0.12184278
7144,0.17339323
7145,0.20537741
7146,0.2038819
7147,0.17481968
7148,0.15657343
7149,0.12686266
7150,0.14721872
7151,0.15573667
7152,0.15874483
7153,0.14012374
7154,0.06859483
7155,0.015122652
7156,0.0069617275
7157,0.022343114
7158,0.069342494
7159,0.08452899
7160,0.06511263
7161,0.05184976
7162,0.018406654
7163,0.05460244
7164,0.08281289
7165,0.11166706
7166,0.10697551
7167,0.07642887
7168,0.08975046
7169,0.08130211
7170,0.0685112
7171,0.03611874
7172,-0.0104125375
7173,-0.021053776
7174,-0.0063529555
7175,0.010623945
7176,0.008813332
7177,-0.012874771
7178,-0.040901974
7179,-0.05605438
7180,-0.06269419
7181,-0.058168765
7182,-0.055402413
7183,-0.03834454
7184,-0.0114621455
7185,-0.025823016
7186,-0.05563024
7187,-0.0959154
7188,-0.088718675
7189,-0.06656922
7190,-0.059516847
7191,-0.095482595
7192,-0.13204032
7193,-0.13058834
7194,-0.12288287
7195,-0.11813232
7196,-0.1436226
7197,-0.15110159
7198,-0.15101829
7199,-0.12922922
7200,-0.12629837
7201,-0.13041942
7202,-0.13309668
7203,-0.14482439
7204,-0.1312331
7205,-0.15022959
7206,-0.17968737
7207,-0.19070943
7208,-0.1835428
7209,-0.1519711
7210,-0.12414894
7211,-0.118797116
7212,-0.115078494
7213,-0.14971648
7214,-0.18574215
7215,-0.14785281
7216,-0.09520743
7217,-0.0032205947
7218,0.07722821
7219,0.061418
7220,0.017358817
7221,-0.022413304
7222,-0.0020001514
7223,0.10009729
7224,0.13002901
7225,0.096964695
7226,0.0058868364
7227,-0.07699013
7228,-0.007394615
7229,0.042212587
7230,0.08377828
7231,0.09946539
7232,0.04852057
7233,0.043342747
7234,0.029068455
7235,0.08312011
7236,0.1528381
7237,0.19259907
7238,0.24194153
7239,0.20205568
7240,0.17553654
7241,0.17169154
7242,0.14169301
7243,0.124735035
7244,0.0925907
7245,0.1013672
7246,0.12030282
7247,0.12932576
7248,0.14356956
7249,0.113622315
7250,0.11055268
7251,0.08101741
7252,0.04075214
7253,0.03341177
7254,0.05745783
7255,0.11177557
7256,0.1353138
7257,0.12903848
7258,0.06702132
7259,0.035715457
7260,0.009468073
7261,0.01524879
7262,0.04394564
7263,0.057996713
7264,0.07516875
7265,0.04672161
7266,0.035546467
7267,0.015127593
7268,0.0013347615
7269,-0.013813715
7270,-0.04902403
7271,-0.0687519
7272,-0.06071065
7273,-0.02155755
7274,0.016830232
7275,0.020566896
7276,-0.014809586
7277,-0.05453868
7278,-0.09239154
7279,-0.10871159
7280,-0.121487916
7281,-0.11658769
7282,-0.08860676
7283,-0.056356277
7284,-0.035805788
7285,-0.051956244
7286,-0.085581236
7287,-0.13296661
7288,-0.15555145
7289,-0.16111848
7290,-0.11924909
7291,-0.09690643
7292,-0.09342537
7293,-0.10967764
7294,-0.12789178
7295,-0.15312524
7296,-0.17027846
7297,-0.19550739
7298,-0.21531187
7299,-0.19668987
7300,-0.18511818
7301,-0.1319964
7302,-0.13735376
7303,-0.14106478
7304,-0.15068643
7305,-0.15974186
7306,-0.17855094
7307,-0.18401857
7308,-0.18748148
7309,-0.11983336
7310,-0.05703898
7311,-0.0048272675
7312,0.010288598
7313,0.018644994
7314,0.026671955
7315,0.026193472
7316,0.0356866
7317,-0.0012881041
7318,0.031291045
7319,0.042182587
7320,0.109939925
7321,0.12443818
7322,0.17100406
7323,0.15914606
7324,0.1543833
7325,0.10477723
7326,0.08751929
7327,0.10940749
7328,0.14694604
7329,0.2036034
7330,0.14356342
7331,0.17864445
7332,0.12111637
7333,0.13946086
7334,0.108994804
7335,0.08230073
7336,0.11026814
7337,0.11867521
7338,0.15170135
7339,0.1540146
7340,0.13112064
7341,0.1309416
7342,0.14537424
7343,0.12737773
7344,0.13673052
7345,0.090368524
7346,0.08372484
7347,0.0865028
7348,0.10718399
7349,0.10829389
7350,0.104177706
7351,0.08562991
7352,0.058532357
7353,0.027555164
7354,0.008438611
7355,0.01662258
7356,0.012973755
7357,0.028469235
7358,0.008554098
7359,0.025523597
7360,0.012626017
7361,0.003326127
7362,-0.0044168774
7363,-0.020885887
7364,-0.008515978
7365,-0.0018446989
7366,0.011233436
7367,-0.003145865
7368,-0.023424864
7369,-0.046618886
7370,-0.04740903
7371,-0.046565194
7372,-0.038839612
7373,-0.030402327
7374,-0.04948767
7375,-0.07187918
7376,-0.10643096
7377,-0.10682819
7378,-0.09403005
7379,-0.10417426
7380,-0.099393524
7381,-0.103726104
7382,-0.09485134
7383,-0.0887031
7384,-0.117025144
7385,-0.13334572
7386,-0.1385974
7387,-0.11168847
7388,-0.10753199
7389,-0.13490678
7390,-0.15529625
7391,-0.19354996
7392,-0.21202421
7393,-0.22334358
7394,-0.23123446
7395,-0.19909509
7396,-0.14364664
7397,-0.10981232
7398,-0.113439396
7399,-0.14944531
7400,-0.17559084
7401,-0.17853548
7402,-0.1963893
7403,-0.16517697
7404,-0.14994809
7405,-0.10380466
7406,-0.031428415
7407,0.0019298593
7408,0.042318493
7409,0.02795006
7410,0.034180827
7411,-0.009515439
7412,0.056270406
7413,0.15512632
7414,0.25331703
7415,0.34924996
7416,0.27955335
7417,0.22965942
7418,0.11827791
7419,0.11309748
7420,0.13177635
7421,0.12811503
7422,0.18063861
7423,0.1366234
7424,0.13254604
7425,0.116588876
7426,0.10720748
7427,0.12544309
7428,0.063790314
7429,0.039997973
7430,0.013865102
7431,0.0355649
7432,0.14403069
7433,0.17531401
7434,0.21249726
7435,0.16414034
7436,0.13158019
7437,0.13525306
7438,0.1360422
7439,0.17983678
7440,0.1493884
7441,0.13831758
7442,0.11597565
7443,0.12285838
7444,0.108177006
7445,0.07499319
7446,0.015843676
7447,-0.034717176
7448,-0.035423342
7449,-0.024481582
7450,0.02304415
7451,0.02505457
7452,0.043737896
7453,0.014526
7454,-0.009477647
7455,-0.00958121
7456,-0.012684077
7457,0.006250441
7458,0.0142062735
7459,0.029543921
7460,0.030188052
7461,0.04983575
7462,0.040906083
7463,0.01133421
7464,-0.027934361
7465,-0.0505609
7466,-0.055288527
7467,-0.0453475
7468,-0.023645202
7469,-0.03777438
7470,-0.040500835
7471,-0.06510812
7472,-0.09070047
7473,-0.11200911
7474,-0.14005463
7475,-0.13881172
7476,-0.14493428
7477,-0.14054605
7478,-0.11204157
7479,-0.105157755
7480,-0.10407616
7481,-0.120477684
7482,-0.12943879
7483,-0.13998713
7484,-0.12587634
7485,-0.10558967
7486,-0.133532
7487,-0.15301257
7488,-0.19309208
7489,-0.18893845
7490,-0.1793032
7491,-0.13496003
7492,-0.129904
7493,-0.18243565
7494,-0.19450429
7495,-0.2190363
7496,-0.17196202
7497,-0.1568112
7498,-0.13201265
7499,-0.14233817
7500,-0.17586146
7501,-0.14257188
7502,-0.1309257
7503,-0.06001655
7504,-0.02493178
7505,-0.008235991
7506,0.00948842
7507,0.058956485
7508,0.19093686
7509,0.29637885
7510,0.34324506
7511,0.34678942
7512,0.29576936
7513,0.25875428
7514,0.2790704
7515,0.24517407
7516,0.23408559
7517,0.17403346
7518,0.10650315
7519,0.09725319
7520,0.06824805
7521,0.08699585
7522,0.051131465
7523,0.0046815216
7524,-0.032817014
7525,-0.044314023
7526,-0.0038598676
7527,0.039760835
7528,0.08684037
7529,0.1087233
7530,0.15932612
7531,0.18087573
7532,0.21224214
7533,0.20540562
7534,0.19261493
7535,0.19517905
7536,0.16599803
7537,0.16984454
7538,0.14212142
7539,0.14517191
7540,0.11365024
7541,0.06399737
7542,0.011163634
7543,-0.037973568
7544,-0.04713008
7545,-0.051100783
7546,-0.045876887
7547,-0.03458771
7548,-0.030723454
7549,-0.024253968
7550,-0.01312097
7551,-0.012306278
7552,0.007670782
7553,0.022330869
7554,0.044164672
7555,0.03828294
7556,0.037873756
7557,0.04408433
7558,0.049982082
7559,0.048388086
7560,0.02852521
7561,0.013958347
7562,-0.012141796
7563,-0.01077599
7564,-0.017460464
7565,-0.034253083
7566,-0.044280868
7567,-0.06955607
7568,-0.088761985
7569,-0.10461688
7570,-0.12022675
7571,-0.13879101
7572,-0.16711321
7573,-0.18328495
7574,-0.20160733
7575,-0.19302687
7576,-0.17389204
7577,-0.16545194
